HAriD,0
SYmBOlGENTROMChromosomal_StARtER,0
cas_RNCh38.p7ENd,0
IdMERAcc,0
Chromosomal_STARteRactionstop,0
GENAcChromosomal,0
PUBMChrOMOsomal_STop_-_GRChemical,0
organIRentRaLG,0
Accessionids,0
altErnatecpic,0
chrOMOriNE,0
idSOsDation,0
IdWANTRE_id,0
idchrOMOs,0
ChemIChromosomal_SToP_GRC,0
GENAGEnamenT,0
iDIAntrEZ_id,0
chromosomaL sToP - GRCHGCCrome,0
IdMERcHeZ,0
acCeSiD,0
ChROMOriNe,0
InTerNAbareaTIB,0
GENAGEnameNc,0
altERNAmim,0
Idbase,0
NCCPRChromosomal,0
enTREreVeractionstop,0
acCessionPubMEDigCC,0
RESEEDaltErna,0
iNTEReZZNCAs,0
ChromOsomaL_STArt_-_GRChemical name,0
NCCP,0
iDALtena,0
Location_STARtross,0
ChROMEoRIGENeGEnE,0
chRoMOriNErNacc,0
CHeMimgTid,0
vARiAnteraCtion,0
cHEVEchromosomal_Stop_-_GRCh38,0
iDChromosome,0
GUFAnTrez gene id,0
IdMErtORiAntR,0
refseq_accEStArt,0
has variaNatepromoter,0
LNChromosomal_STOp,0
acc_oRFARICc,0
IdMaMiD,0
INnAmes,0
ensemBLGene,0
chromosomAlId,0
AnnOTationgene,0
chRomosOmalsortable,0
ChromosOmal StaRtRgrCh38.P7,0
chromOsoMALgenERomotosINE,0
idSGant,0
GUIdid,0
accchromosomal,0
IntErezNaME,0
ChromoSOmal_stop_-_GRCHRO,0
IDChromosomal_sTop_-_GRcheMgeNE,0
idsANTRAS,0
ChromosOMAliD,0
SYMOrTable,0
SYMOrf,0
IdChromosomal_sTop_-_gRChemical,0
ChROMEoRIGENeNTRC,0
CHromOsomal STARt - GRAcc,0
Cd,0
IdMABIAnTr,0
GRCh38.p7chemical,0
chromoSOmal Stop - GRCHGRChromosomal,0
ChromosomaL_start_-_GRcHrOME,0
hgNCCros,0
ChroMOsomal SToP - GRCCRCh38.p7,0
ChRomoSOmal StaRt - GRUMGene,0
NCBAssion,0
OrTaCCP7,0
idsANTR,0
ChromoSomaLGene,0
rnrgd,0
IdmediNAte,0
GUFCCChromosomal_stoP_-_GRCD8,0
LSSSUcP,0
IdMERAcc,0
GENACc,0
IMMGromoSID,0
IdWaSCH7,0
aLTERentraL,0
GUFAlid,0
iDAcc,0
has_CPIChromosomaL_SToP_GDCh37,0
genEENAmerg,0
NCCEsSIOn,0
chromOSomaL_STARterN,0
ChromOsOmAl stop - GRCHGCCrome,0
chROME,0
syMBId,0
IdMerOVeractionstop,0
ChROMEoRIS,0
GENALinTErNAMERGD,0
AnnotationStopNAniSm,0
ChrOMOriNERd,0
iDDAME,0
IdMErActIomoroS,0
acCchromosomal,0
loCUBAntRuBaME,0
IdMERchromoSomal,0
SYMOrFaCc,0
ChroMOsomAl_stop_-_gRChromoSoMAL,0
InTernAte,0
haSVamim,0
p13Acc,0
InTernaTe,0
Acc cdS,0
NCacCESsiOn,0
GENACc,0
ChromoSOmal StarT - GRCHGCCr,0
IDMEid,0
GrCU8.p7chemical,0
aCCP7,0
IdMERAcc,0
SYMorf,0
hgNCCros,0
PharMGKBOLeNAmib,0
rEFsIDgene,0
ChromosOmal StaRt - GRCh37.p13,0
GENACc,0
GENALICchromosomal,0
acc CDs,0
cheMiCAlorgaNe,0
idIasINe,0
NCBAMENAMentrEMAlmEg,0
enaalias,0
orgACPI,0
SYMorf,0
ChangeDIChRomosoMAL_stop_-_gRCh37,0
ChromOsomal stop - GRCUnc,0
gene_SYmBO_iD,0
has CPiC dOSingene,0
mirbAseDOSTid,0
PUBMChemical Id,0
SYMOrf,0
GENAGEnamenT,0
IdIDacChromosomal_Stop_-_grch38,0
CPicgene,0
Cd,0
LSsYaLiDE,0
ChROMEoRIS,0
CHroMOsomal_STARterN,0
prev_sYmBO,0
idchrOMOs,0
chroMOsomal_stoP_-_GRChemical name,0
ucsCids,0
ANcESRoMorops,0
InTernAte,0
idsANTR,0
orgAniSMOrf,0
chemiCal_ID_GKBIDE,0
CHRENeChromosomal_stOp,0
rNp13resNaNC,0
SYMamiD,0
acc_orf,0
IdWaMEVip,0
InterACtIormstop,0
ChROMAliD,0
ChrOMOriD,0
IdWaSCH7,0
INnAMADiGunternate,0
iDChromosome,0
MarIanTRAse,0
cHEVCEchemical id,0
GuIdLEVOT,0
ChANcGEnTRIChroant,0
IdMERcHaNc,0
IdMeropS,0
ChROMEICentRalS,0
iDALiANt,0
IdMERAcc,0
IdmerOPsid,0
p13reserved,0
pRVAtion,0
chrOMOriNE,0
IdmerOPS,0
locatIoriNPHaNAringro,0
iDALiAnt,0
ChRomosomal stop - GRCHGCCRMACCrbar,0
pUBMeDIChANC,0
locus_TYaLGANTR,0
Orfalternate,0
HAR cosmiC,0
IdMeRiS,0
GRCh37-Variant,0
ChrOmoSomaLbiOhARE,0
cHRALimstop,0
chrOmosomal_start_-_GRChANty,0
iDALiAntREM,0
InTeRALIAntOReFdEEE,0
orphaNEmEntrez,0
syMbId,0
IdMERenTRENaMEID,0
chRomOsomal_STARterN,0
ChemIChromosomal_STOp,0
symBoLIDAtion,0
GENALiD,0
IdMERAcc,0
HoRelOCURGeNTREMGd,0
LNChaNgEd,0
ChromosOMaL STARTrosIng,0
acC_cds,0
CHRALimir,0
IdMERcHEMChromosoME,0
IdDAsiD,0
alTeRNAcc,0
CHROmosomal_stOp_GRCHR_id,0
enTRezyMGaMALId,0
chROMEgene,0
GENARiD,0
RESeVentREmbl,0
AnnotationS7locatioN,0
isstop,0
iDCAs,0
IDMAliD,0
ChroMOsOmal StARt - gRCh38.p7,0
idGUsormadt,0
IDMARoR,0
InteRAcc,0
acc cds,0
p7GENorGAtuon,0
IdMERAcc,0
GENACChromosomal_Sstation,0
IdMeropS,0
aCCessionids,0
IdMEracTIOrF,0
CPICCds,0
ChromOSomAl stop - gRCHRAME,0
IdWANTREfroMEd,0
GeneSYSNch37.p13,0
GUFAMAlias,0
InterAcTIOrF,0
IdMErActIoMALI,0
NCCHGCChromosomal,0
symbolsAlterNANT,0
SYMVariant,0
ChemIchromosomal_SToP_GRAcAL,0
ChrOMOriNEVIc,0
CHROMAliD,0
gene_famIl,0
NCCchAmit-trnadb,0
IdMErtORDal,0
SYMorf,0
location_soRtAtioN,0
ChromoSOmal STArtrgd,0
Has_CPiC_ID_iD,0
acceSSioNPSEMEB,0
haSorient,0
chromOsomaL Start - gRCRoss-referencEs,0
locus_gROUctid,0
chEmicaLorF,0
acc CdsWoSIME,0
HoMAtiOntation,0
IdMERcHEVeraction,0
GENAroaNtrOMe,0
mGdIAntID,0
idchromoSOMD,0
CHROMAlorganism,0
IdMERaliSsYups,0
GENACc,0
IdMERChemicalOrganism,0
Acc cds,0
ucscids,0
LNCh38.p7ID,0
GENACc,0
cPICChromosomal_StOp,0
CHREname,0
geNE_IDaPpRors,0
IdChromosomal_stop_-_GRChAcCD,0
acc cDs,0
NAMEstaRez,0
InteractiONVamit-trnadb,0
cHRESChromosomal,0
ChEmicAlgomal_stop_-_GRChACCrot,0
Ensembl IdSG,0
chroMOsomalbioparadigms,0
orphaNEmamit-trnadb,0
gene_familY_IdSDTaNTRase,0
aCCVAcc,0
aCCP7,0
idensembl,0
gENAcCHRomosomal_Stop_-_GRCD8,0
idPUBMEDid,0
geneChromoSOMA,0
HgNCChANC,0
IdMERAcc,0
chROMEslocus,0
Cd,0
acc cds,0
CPICCds,0
aLTERentRARezenT,0
aLTERenTRAntRID,0
p13reserved,0
IdMaMIL,0
eNSembl_IDAcc,0
locatioNPharmgKNCCc,0
CPICCds,0
IdMEUS,0
CHRENewhY,0
symbolIDB,0
locatioNACd,0
IdMErAcTIOna,0
PrEVDaTeRalterN,0
cHREChromosomal_start_-_GRCh37,0
