ALT_ID,1
OREgene,0
IDMBortEReNamE,0
ReFERVErgene,0
GENEENEGALGSESTR,0
CHRGANTERame,0
CHRGANTERARTERARTERCH,0
NCANTERACCESENA,0
CHRGross-reFEREName,0
refseq_accession,1
CHRGANTERARTERENa,0
name,1
Accchromosomal,1
GENAGEntation,1
cdsORGANT,0
accessiOnPSID,0
gene IDOction,0
CHRGREv,0
ORGARTERACTERD,0
CHRGANTERD,0
Acc cds,1
IDMaCCDSENd,0
CHRGross-refeRENC,0
syMMeNaMGAREGross-refERE,0
acciD,1
idid,1
HANTERD,0
CHRGREv,0
lOcAPURSTATERaLine,0
CHRGross-RefeRENC,0
CHGRapPROiD,0
Accchromosomal,1
sTATERNAME,1
GENARENteRaCESLCCc,0
geNAGENARTERAtus,0
idproMO,0
prev_syMBoLIGALIGANAME,0
ALT_IDGoRGRev,0
CHGCRISCHGER,0
HGEVIDGENtation,0
GENARENACTAREGrch38.p7,0
GENAATERARTERD,0
alTREVILocation,0
chROMoSID,1
IDMorgene,1
snORALG,0
aliasesIch37.p1,0
IDMBorMALgenE,0
idsymbol,1
CHGRalternatE,0
CHGRalTREvedstat,0
mgdSEVGERACe,0
acCIVG,0
ALT_IDGANT,0
IDMBorTERARES,0
location end,1
CHRGatusmgr,0
INTURGame,0
PURSIDGEVArA,0
chromosomal_SToPChromosomal,1
INTUREGENtAPP,0
aCCPHrOcUSABas,0
AccHGeNe.promoter,0
CHANECCDSAne,0
Cosmic,1
organism_iD,1
iDGANA,0
ensemBLNBCHG,0
STARTORGANT,1
CHRGrops,0
enTROUPIlCHE,0
Accchromosomal,1
enTREVERACcAsmeD7,0
Gene_Family,1
refseqdate,1
VaRIANTGalteRANAGESE,0
CHRGross-References,0
GENALecHROCUSYALE,0
PURGERID,0
STATErname,0
acc prOMOs_SYC,0
symbol,1
GENAREEEROCCID,0
CHGRalternate,0
CHRGrCH38.p7chemic,0
namEANeLNCR,0
Acc CPIrlacc,0
locatIon stArT,1
chROMOSIDCHGRC,0
idSULgene,0
STARTORGANT,0
GENAGENZEne,0
enSENALEVIVERatE,0
PUREGrCHGER,0
IDMBortuid,0
Gene_FAMIamE,0
CHGRalTERNOCeSES,0
cas RN,1
PURMERSORCHRGacc,0
chromOSORIANGERD,0
IDMOMIALTCES,0
idCross-,1
acCP13,0
GENAGENARTERARTERCAILs,0
chromosoMALID,1
CHrOVAcc,0
IDMBordename,0
OmIMGropuid,0
NCANTERACCESNALteRaCTiO,0
chemical_ID,1
CHRIDiD,0
Accchromosomal,1
CHRGANterNATERACTIGENA,0
symbol,1
PURGARTERACTIVArgerm,0
idIniS,0
CHGRalTRGD,0
geNE_IDGANCGEVArd,0
CHRGross-RefeRENC,0
AccessIONS,1
genEGENACESYYABCHG,0
GENAREVERgene,0
CHRGANTERARTERENAGEENCESE,0
iDchANES,0
GENAREEEROcCERD,0
CHGRalterNATEEORG,0
iDCHGENARTER,0
orGaniSChromosomal_start_-_grch38,1
iDGANA,0
Geneid,1
chROMOSIDGroUD,0
aCCP8pRomoter,0
chroMOsoMGACCID,0
CHRGross-References,0
name,1
STARTORGANT,0
CHRGANTERAmid,0
iddOSES,0
Accchromosomal,0
GENARENACCENACCESENACE,0
CHGRapPROiD,0
symbolgRCR,0
InTrORESDBANe,0
ALT iD,1
aCCIMGEGANT,0
CHRGANTERARTERENCER,0
CHRGatusid,0
INTROVERCHGALGErSACE,0
NCANTERARArg,0
STARTeRACESYName,0
cHRORASIDGUIDERCHANE,0
HGNCGESESENCESENACE,0
iDCENARCER,0
organiSChromosomal,1
alias_Name,1
NCANTERACcESGEVERc,0
cHRORALGAREScrCHORE,0
geNEAPArT_ID,0
SYArTERACchromosomal_start_-_grch38,0
CHRGaLIc,0
Acc cdS,0
iDchANGER,0
ChaNGERENAGERD,0
chemIcANANTROR_ID,0
chroMOsomALIaPI,0
sYnABACES,0
INTUREGene,0
eNZene,0
CHGRatiOn,0
idCERES,0
locatiON,1
iDORANTHALCHemE,0
INtypENARTROCUSYANE,0
GENALEvariant,0
AcCchromosomal,1
IDMBORGANT,0
CHRGross-referenceSGREV,0
chromosomal_stOPNcd,1
acc promotERID,1
idforms,1
IDMorgene,1
PURGARTERACTILC,0
LnCRID,0
HGNCGERENACCUmEDANBHERGect,0
acc_proMosORG,0
AcCchromosomal,0
AccESENC,0
alTREVIch37.p13,0
idCHRScc,0
idapproved,0
ENCER_ID,0
CHRGANTERIPUris,0
name,1
GENAGENZoRGene,0
IDMGrch37.p13,0
INGENe_ID,0
CHRGANTERID,0
DACESTROV,0
IDMGeIteRame,0
idCANT,0
GENALEvariant,1
AccIDS,1
STARTORGene,1
Gene_FAMIaMI,0
orgaNIGASALGene,0
GENAREVISYREG,0
Accchromosomal,1
alTERDANTREsERS,0
INTROVERgene,0
RESEREGrCHGER,0
INTUREgene,0
INVID,0
iSCEguiD,0
IDMGeITER_gENALTCCEVArianT,0
iDCHROcUSENAgERATE,0
Gene_family_id,1
idREVIene,0
OrtHOLGGANTRALIA,0
IDMorgene,1
chromOSOSESTREV,0
name,1
STARTORGANT,0
PURGARNAGegene,0
has_variant_anNOTACRICPo,0
starTDOcES,0
INNOCCGeNe,0
Accnames,1
geNAAnESOPIo,0
lOcUSStop,0
iDchANGER,0
CHRIDid,0
iDCHRScDs,0
CHRGANteRacTIOrg,0
pROVIGENARALEcPITS,0
CHRGANTERGanIGNChromoot,0
ANTIDGEntrez,0
HGNCHGENAGERARaBLs,0
staTUSYors,0
IDMBorTERARES,0
ISIGNCh37.p13,0
CHRGGANTERD,0
HGNCGERENACCENACCESEntE,0
CHRGANTERID,0
InTrEVIlsorgene,0
idID,1
iDREVannate,0
locaTIONGENAGENATE_id,0
acc cds,1
iDchemiCAN,0
idid,1
symboLEGERVILb,0
DoSINGENA,0
locATrOPITERARA,0
INGENALICGene,0
HORGANTERENCERIaME,0
vIGENARGERACCDS,0
iDsALCHGROP,0
CHRGREv,0
AcCchromosomal_start_-_grch38,1
CHRGANTERARTERARTERENa,0
InTerVariant,1
ALT_iD,1
CHRGatusmgr,0
STARTORGANT,0
EnsemBLGRGAL,0
iDCHGROmE,0
GENARENACTAREGare,0
lOcUSSTUs,0
caSCh37.p13orm,0
OrFIDLCHGD,0
iddate,0
idcd,0
STARTORGEReNCRO,0
IDMOsiD,0
pubMEDDALternate,0
ALTIORGERANATEROPIOGASESteR,0
gene SYAmGESEV,0
chromosomaLISUS,0
ACCP8PROMGEGRisd,0
ACCChromosomal_start_-_grch38,1
GENARENternATAGERCHGC,0
GENAREEDARCESMIIGEROs,0
aLIANTREvip,0
iDREVIACE,0
Accessionlsdb,0
chromosoMALIrn,0
INTROVURgene,0
GENALTERARESCCDs,0
INTUREgene,0
chromosomal_sTOPChordena,0
aliaSes,1
sYAMGUILgene,0
CHRGANTERD,0
GENEENERALTERAmE,0
NCANTERARE,0
cHRORASIDGUIDEGRIS,0
gENEENANTENAGeRD,0
chrOMOMGd,0
NCACPICUSGENAge,0
INTROVAQTERARE,0
