cHEVIORacc,0
idend,1
CHRENage,0
locAtioNSdosing,0
ChROMEoRIS,0
NCCP7,0
Hordename,1
inteRActions,1
idIaId,0
CPiCEnOmeoDACC,0
InteracTiONArnaid,0
ChrOMOriNERd,0
idid,1
ANNechemical,1
InteraCtion,1
locAtion eNd,1
statusvariant,1
aLTeRNAbiD,0
chroMosomal_sTOp,1
gENACc_iDS,1
pseUDeLiD,0
cHrOmOsOMALsortable,1
mirbAaLOrg,0
InteracTiONacc,1
mamIt-iD,0
locaTiOn_STARtrgd,0
PUbIDid,0
symBoLSY,0
ChromOsomaL StARt - GrCh38.p7,1
CPICCds,0
Genesnornabase,0
Accessionmgd,0
ChromOsomal_StOp,1
CHromOsomal_STARtRase,1
idend,1
SYMorf,0
InteracTionVamit-Trnadb,0
IdDAsiD,0
Accessionsortable,1
pharMGKBOLEVErIN,0
aCcHGeNAMe,0
IdMERCd,0
promoterDATentrEMED,0
has_VAriant_approVed,1
gene_FaMIL,1
psEUDechroMOrgaNA,0
MOdifIeERdSYpromoter,0
IdMeRiant,0
idPrev,1
IdMERAcc,0
symboL,1
symbol,1
GENALiD,0
startrn,0
Orfalternate,0
ChromosoMALiD,1
IdMERAcc,0
gene FoRms,1
idCAs,1
organismOrganism,1
InTerName,0
ensemBLEstop,0
locAtion_start,1
accEssionids,1
InteRAcc,1
IdMERcHEVeraction,0
gene_ID,1
InTerMeDiatevariant,0
alternate_symbols,1
IdMeRiaNt,0
chemiCaLorGanIS,0
IDMaS,0
ChrOMOriNEVid,0
ChrOMOriNEVIc,0
idorgANA,0
orIGene,0
locatiOntype,0
idsGene,1
rnaMGDEName,0
endgenAge,0
ChROMEoRIGENegenE,0
p13ORFASIn,0
Pseudogene.Org,0
chromosomALsortable,1
CHROMAL,0
sTOLEuniS,0
hgNCCros,0
InteraCtion,1
gene ID,1
idsANTRAS,0
idhOME,0
idPUBUS,0
InterActions,1
actiOnsCross-references,1
hGNCS,1
PUBMChromosOMAl_STARtRaSIRE_FaMilY,0
chROME,0
acc_cds,1
aLTEstart,0
iDend,1
